title,url,id
Open Access Journal: ALMA (Archivum Latinitatis Medii Aevi),http://ancientworldonline.blogspot.com/2012/09/open-access-journal-alma-archivum.html,"tag:blogger.com,1999:blog-116259103207720939.post-180122113587378671"
Open Access Journal: ArcheoArte. Rivista elettronica di Archeologia e Arte,http://ancientworldonline.blogspot.com/2011/01/new-open-access-journl-archeoarte.html,"tag:blogger.com,1999:blog-116259103207720939.post-261371436300932310"
Open Access Journal: Ελληνική Εταιρία Δικαίου Αρχαιοτήτων - The Hellenic Society for Law and Archaeology Proceedings / Annual Report,http://ancientworldonline.blogspot.com/2012/09/open-access-journal-hellenic-society.html,"tag:blogger.com,1999:blog-116259103207720939.post-7979029927689313803"
Ελληνική Εταιρία Δικαίου Αρχαιοτήτων - The Hellenic Society for Law and Archaeology,http://ancientworldonline.blogspot.com/2012/09/hellenic-society-for-law-and-archaeology.html,"tag:blogger.com,1999:blog-116259103207720939.post-3532425344429813537"
Center for the Study of New Testament Manuscripts (CSNTM),http://ancientworldonline.blogspot.com/2012/09/center-for-study-of-new-testament.html,"tag:blogger.com,1999:blog-116259103207720939.post-6963193690975482495"
Archaeological Map of The Crimea,http://ancientworldonline.blogspot.com/2012/08/archaeologcial-map-of-crimea.html,"tag:blogger.com,1999:blog-116259103207720939.post-2015889189495994276"
Online Exhibition: God's Regents on Earth: A Thousand Years of Byzantine Imperial Seals,http://ancientworldonline.blogspot.com/2012/08/onlibe-exhibition-gods-regents-on-earth.html,"tag:blogger.com,1999:blog-116259103207720939.post-7480637899419890337"
Lexicity,http://ancientworldonline.blogspot.com/2012/08/lexicity.html,"tag:blogger.com,1999:blog-116259103207720939.post-6754300895561748854"
Open Access Journal: OCCIDENT & ORIENT: Newsletter of the German Protestant Institute of Archaeology in Amman,http://ancientworldonline.blogspot.com/2009/01/occident-orient-online-open-access.html,"tag:blogger.com,1999:blog-116259103207720939.post-3639825386672495259"
Open Access Journal: ARA: the bulletin of the Association for Roman Archaeology,http://ancientworldonline.blogspot.com/2012/08/open-access-journal-ara-bulletin-of.html,"tag:blogger.com,1999:blog-116259103207720939.post-7063224858249681061"
Online Atlas of Old Iranian Inscriptions,http://ancientworldonline.blogspot.com/2012/08/online-atlas-of-old-iranian-inscriptions.html,"tag:blogger.com,1999:blog-116259103207720939.post-2169785041346677171"
Middle East Librarians Association,http://ancientworldonline.blogspot.com/2012/08/middle-east-librarians-association.html,"tag:blogger.com,1999:blog-116259103207720939.post-8172196348439311501"
LacusCurtius,http://ancientworldonline.blogspot.com/2012/08/lacuscurtius.html,"tag:blogger.com,1999:blog-116259103207720939.post-2069041651114960309"
Online Resources for Peshitta,http://ancientworldonline.blogspot.com/2012/08/online-resources-for-peshitta.html,"tag:blogger.com,1999:blog-116259103207720939.post-4792242494749165084"
e-Ktobe: Manuscrits Syriaques,http://ancientworldonline.blogspot.com/2012/08/e-ktobe-manuscrits-syriaques.html,"tag:blogger.com,1999:blog-116259103207720939.post-8079398798848476320"
El Kadada (Sudan) Reports Online,http://ancientworldonline.blogspot.com/2012/08/el-kadada-sudan-reports-online.html,"tag:blogger.com,1999:blog-116259103207720939.post-8981407758365690948"
Alice E. Kober Papers Online,http://ancientworldonline.blogspot.com/2012/08/alice-e-kober-papers-online.html,"tag:blogger.com,1999:blog-116259103207720939.post-1121097058292124417"
Open Access Journal: Littera Antiqua,http://ancientworldonline.blogspot.com/2012/08/oprn-access-journal-littera-antiqua.html,"tag:blogger.com,1999:blog-116259103207720939.post-498678773311936879"
Online Comprehensive Bibliography on Syriac Christianity,http://ancientworldonline.blogspot.com/2012/08/online-comprehensive-bibliography-on.html,"tag:blogger.com,1999:blog-116259103207720939.post-3243846031908185724"
Landsberger Archive Online,http://ancientworldonline.blogspot.com/2012/08/landberger-archive-online.html,"tag:blogger.com,1999:blog-116259103207720939.post-4485466244723346522"
Open Access Journal: Aethiopica,http://ancientworldonline.blogspot.com/2012/08/open-access-journal-aethiopica.html,"tag:blogger.com,1999:blog-116259103207720939.post-5313531175458470718"
Administrative,http://ancientworldonline.blogspot.com/2012/08/administrative.html,"tag:blogger.com,1999:blog-116259103207720939.post-8378643356237792890"
The Vergil project,http://ancientworldonline.blogspot.com/2012/08/the-vergil-project.html,"tag:blogger.com,1999:blog-116259103207720939.post-8449080974673298026"
Classical Receptions Journal: Editor’s Choice articles Open Access,http://ancientworldonline.blogspot.com/2012/08/classical-receptions-journal-editors.html,"tag:blogger.com,1999:blog-116259103207720939.post-5004198136606242505"
Index of Christian Art Digital Books,http://ancientworldonline.blogspot.com/2012/08/index-of-christian-art-digital-books.html,"tag:blogger.com,1999:blog-116259103207720939.post-4004383558038935766"
Tabella Defixionis Project,http://ancientworldonline.blogspot.com/2012/08/tabella-defixionis-project.html,"tag:blogger.com,1999:blog-116259103207720939.post-2893853855088289307"
Open Access Journal: Ephesia Grammata,http://ancientworldonline.blogspot.com/2012/08/open-access-journal-ephesia-grammata.html,"tag:blogger.com,1999:blog-116259103207720939.post-7356242589667277340"
The Campbell Bonner Magical Gems Database,http://ancientworldonline.blogspot.com/2012/08/the-campbell-bonner-magical-gems.html,"tag:blogger.com,1999:blog-116259103207720939.post-4429058504061502563"
New Open Access Journal: Journal of Research on History of Medicine,http://ancientworldonline.blogspot.com/2012/08/new-open-access-journal-journal-of.html,"tag:blogger.com,1999:blog-116259103207720939.post-849744461795426793"
Byzantium 1200,http://ancientworldonline.blogspot.com/2012/08/byzantium-1200.html,"tag:blogger.com,1999:blog-116259103207720939.post-4165450574546980926"
Open Access Journal: Hugoye,http://ancientworldonline.blogspot.com/2012/08/open-access-journal-hugoye.html,"tag:blogger.com,1999:blog-116259103207720939.post-516213741916525812"
"Open Access Journal: Marq, arqueología y museos",http://ancientworldonline.blogspot.com/2012/08/open-access-journal-marq-arqueologia-y.html,"tag:blogger.com,1999:blog-116259103207720939.post-353171351403729158"
"The Archaic Sanctuary at Mon Repos, Corfu",http://ancientworldonline.blogspot.com/2012/08/the-archaic-sanctuary-at-mon-repos-corfu.html,"tag:blogger.com,1999:blog-116259103207720939.post-8027799091576110898"
The Karnak Great Hypostyle Hall Project,http://ancientworldonline.blogspot.com/2012/08/the-karnak-great-hypostyle-hall-project.html,"tag:blogger.com,1999:blog-116259103207720939.post-2951995032427245745"
Early Explorers in Egypt & Nubia,http://ancientworldonline.blogspot.com/2012/08/early-explorers-in-egypt-nubia.html,"tag:blogger.com,1999:blog-116259103207720939.post-7316203444464915900"
Journal of Cuneiform Studies vol. 64 (2012),http://ancientworldonline.blogspot.com/2012/08/journal-of-cuneiform-studies-vol-64-2012.html,"tag:blogger.com,1999:blog-116259103207720939.post-6479991843490256000"
"PACTOLS (Peuples, Anthroponymes, Chronologie, Toponymes, Œuvres, Lieux et Sujets)",http://ancientworldonline.blogspot.com/2012/08/pactols-peuples-anthroponymes.html,"tag:blogger.com,1999:blog-116259103207720939.post-6196411478076922122"
BYU Multi-spectral Imaging Project,http://ancientworldonline.blogspot.com/2012/08/byu-multi-spectral-imaging-project.html,"tag:blogger.com,1999:blog-116259103207720939.post-5415923114466495487"
Open Access Journal: Waly Center Journal,http://ancientworldonline.blogspot.com/2012/08/open-access-journal-waly-center-journal.html,"tag:blogger.com,1999:blog-116259103207720939.post-8615614597593348853"
Open Access Journal: Historiae,http://ancientworldonline.blogspot.com/2012/08/open-access-journal-historiae.html,"tag:blogger.com,1999:blog-116259103207720939.post-5899739834116650541"
Open Access Journal: Antiquitatis Notae,http://ancientworldonline.blogspot.com/2012/08/open-access-journal-antiquitatis-notae.html,"tag:blogger.com,1999:blog-116259103207720939.post-3605599659612415819"
Petras Excavations,http://ancientworldonline.blogspot.com/2012/08/petras-excavations.html,"tag:blogger.com,1999:blog-116259103207720939.post-5170376429009871495"
Black Sea Coins in Danish Collections,http://ancientworldonline.blogspot.com/2012/08/black-sea-coins-in-danish-collections.html,"tag:blogger.com,1999:blog-116259103207720939.post-6419117744065750265"
Black Sea Gazetteer of Sites,http://ancientworldonline.blogspot.com/2012/08/black-sea-gazetteer-of-sites.html,"tag:blogger.com,1999:blog-116259103207720939.post-6518057592743853904"
"One Off Journal Issues: Sickness, Hunger, War, and Religion",http://ancientworldonline.blogspot.com/2012/08/one-off-journal-issues-sickness-hunger.html,"tag:blogger.com,1999:blog-116259103207720939.post-7842903432222960066"
Cataloging of the PHI online Latin texts,http://ancientworldonline.blogspot.com/2012/08/cataloging-of-phi-online-latin-texts.html,"tag:blogger.com,1999:blog-116259103207720939.post-737523197477902189"
Open Access Journal: Electronic Antiquity: Communicating the Classics,http://ancientworldonline.blogspot.com/2012/08/open-access-journal-electronic.html,"tag:blogger.com,1999:blog-116259103207720939.post-5486592159797834601"
Open Access Journal: Ficheiro Epigráfico,http://ancientworldonline.blogspot.com/2012/08/open-access-journal-ficheiro-epigrafico.html,"tag:blogger.com,1999:blog-116259103207720939.post-8243592845060744689"
Institut national d’histoire de l’art: Les Collections électroniques,http://ancientworldonline.blogspot.com/2012/08/institut-national-dhistoire-de-lart-les.html,"tag:blogger.com,1999:blog-116259103207720939.post-4102159838243664638"
"Open Access Journal: Thamyris, nova series: Revista de Didáctica de Cultura Clásica, Griego y Latín",http://ancientworldonline.blogspot.com/2012/02/new-open-access-journal-thamyris-nova.html,"tag:blogger.com,1999:blog-116259103207720939.post-1477641486391894666"
Scripto: a community transcription tool,http://ancientworldonline.blogspot.com/2012/08/scripto-community-transcription-tool.html,"tag:blogger.com,1999:blog-116259103207720939.post-3526391953011214287"
AJA News: AJA e-Update,http://ancientworldonline.blogspot.com/2012/08/aja-news-aja-e-update.html,"tag:blogger.com,1999:blog-116259103207720939.post-247781181913258238"
Underwater Museum: Kaş Arkeopark,http://ancientworldonline.blogspot.com/2012/07/underwater-museum-kas-arkeopark.html,"tag:blogger.com,1999:blog-116259103207720939.post-4647949878623129353"
Safaitic Database Online,http://ancientworldonline.blogspot.com/2012/07/safaitic-database-online.html,"tag:blogger.com,1999:blog-116259103207720939.post-431162040632604939"
ASOR Annual Meeting Programs,http://ancientworldonline.blogspot.com/2012/07/asor-annual-meeting-schedules.html,"tag:blogger.com,1999:blog-116259103207720939.post-2708642957162419958"
Emerging Project: Thinking Through Thucydides,http://ancientworldonline.blogspot.com/2012/07/emerging-project-thinking-through.html,"tag:blogger.com,1999:blog-116259103207720939.post-5908128509794850353"
Tell Leilan Project Online,http://ancientworldonline.blogspot.com/2012/07/tell-leilan-project-online.html,"tag:blogger.com,1999:blog-116259103207720939.post-7905144582382988335"
Open Access Journal: Filología Neotestamentaria,http://ancientworldonline.blogspot.com/2012/07/open-access-journal-newsletter-of.html,"tag:blogger.com,1999:blog-116259103207720939.post-6696739526085113939"
Open Access Journal: Journal of the Association for History and Computing,http://ancientworldonline.blogspot.com/2012/07/open-access-journal-journal-of_30.html,"tag:blogger.com,1999:blog-116259103207720939.post-3000355839730217708"
All Unicode Characters,http://ancientworldonline.blogspot.com/2012/07/all-unicode-characters.html,"tag:blogger.com,1999:blog-116259103207720939.post-3000958140295753386"
The Globalization of Knowledge,http://ancientworldonline.blogspot.com/2012/07/the-globalization-of-knowledge.html,"tag:blogger.com,1999:blog-116259103207720939.post-1411290510867293979"
Open Access Journal: Revista Chilena de Antropología,http://ancientworldonline.blogspot.com/2012/07/open-access-journal-revista-chilena-de.html,"tag:blogger.com,1999:blog-116259103207720939.post-6276826994831043960"
New Ancient World Content in JSTOR,http://ancientworldonline.blogspot.com/2012/07/new-ancient-world-content-in-jstor.html,"tag:blogger.com,1999:blog-116259103207720939.post-3475377959015384121"
Archaeology and Landscape in the Altai Mountains of Mongolia,http://ancientworldonline.blogspot.com/2012/07/archaeology-and-landscape-in-altai.html,"tag:blogger.com,1999:blog-116259103207720939.post-8446009440781866294"
Open Access Journal: Dialogues d'histoire ancienne,http://ancientworldonline.blogspot.com/2009/09/dialogues-dhistoire-ancienne-1974-2005.html,"tag:blogger.com,1999:blog-116259103207720939.post-8640131184522311651"
Bulletin d'histoire achéménide Online,http://ancientworldonline.blogspot.com/2012/07/bulletin-dhistoire-achemenide-online.html,"tag:blogger.com,1999:blog-116259103207720939.post-6770202871016792463"
Open Access Journal: Compte rendu de la Commission Impériale Archéologique,http://ancientworldonline.blogspot.com/2012/07/open-access-journal-compte-rendu-de-la.html,"tag:blogger.com,1999:blog-116259103207720939.post-8979383343922679840"
Upper Tigris Archaeological Research Project,http://ancientworldonline.blogspot.com/2012/07/upper-tigris-archaeological-research.html,"tag:blogger.com,1999:blog-116259103207720939.post-9118024090449515667"
Open Access Journal: Real Museo Borbonico,http://ancientworldonline.blogspot.com/2012/07/open-access-journal-real-museo-borbonico.html,"tag:blogger.com,1999:blog-116259103207720939.post-61422309598663609"
Open Access Journal: Memorie della Regale Accademia Ercolanese di Archeologia,http://ancientworldonline.blogspot.com/2012/07/open-access-journal-memorie-della.html,"tag:blogger.com,1999:blog-116259103207720939.post-6154339475885973385"
Sidonius Apollinaris Online,http://ancientworldonline.blogspot.com/2012/07/sidonius-apollinaris-online.html,"tag:blogger.com,1999:blog-116259103207720939.post-2308961533749059839"
Ashkelon Reports Available in Open Access,http://ancientworldonline.blogspot.com/2011/10/ashkelon-reports-available-in-open.html,"tag:blogger.com,1999:blog-116259103207720939.post-2936245060284619463"
Source Documents and Texts in South Asian Studies,http://ancientworldonline.blogspot.com/2012/07/source-documents-and-texts-in-south.html,"tag:blogger.com,1999:blog-116259103207720939.post-3365320161058993029"
From Bactria to Taxila: A database of resources on Hellenistic and Imperial Central Asian studies,http://ancientworldonline.blogspot.com/2012/07/from-bactria-to-taxila-database-of.html,"tag:blogger.com,1999:blog-116259103207720939.post-7787899543490680032"
News from Hethiter.net: Kultepe Tabletleri IV & V,http://ancientworldonline.blogspot.com/2012/07/news-from-hethiternet-kultepe.html,"tag:blogger.com,1999:blog-116259103207720939.post-2410647017331414118"
Open Access Journal: Povijesni prilozi,http://ancientworldonline.blogspot.com/2012/07/open-access-journal-povijesni-prilozi.html,"tag:blogger.com,1999:blog-116259103207720939.post-2289439144476944799"
OACIS for the Middle East,http://ancientworldonline.blogspot.com/2012/07/oacis-for-middle-east.html,"tag:blogger.com,1999:blog-116259103207720939.post-6791844732397238324"
Open Access Journal: Theological Librarianship,http://ancientworldonline.blogspot.com/2012/07/open-access-journal-theological.html,"tag:blogger.com,1999:blog-116259103207720939.post-5720611825439059305"
Open Access Journal: Behemoth: A Journal on Civilisation,http://ancientworldonline.blogspot.com/2012/07/new-open-access-journal-behemoth.html,"tag:blogger.com,1999:blog-116259103207720939.post-2660106954413556243"
Open Access Journal: eTopoi. Journal for Ancient Studies,http://ancientworldonline.blogspot.com/2011/05/new-open-access-journal-etopoi-journal.html,"tag:blogger.com,1999:blog-116259103207720939.post-8617598365742013962"
"CDLI News: Berlin cuneiform, and a few words concerning CDLI images",http://ancientworldonline.blogspot.com/2012/07/cdli-news-berlin-cuneiform-and-few_235.html,"tag:blogger.com,1999:blog-116259103207720939.post-8468982304118921665"
Homer Multitext Project: Images,http://ancientworldonline.blogspot.com/2012/07/homer-multitext-project-images.html,"tag:blogger.com,1999:blog-116259103207720939.post-1636732183768371188"
The West Bank and East Jerusalem Searchable Map,http://ancientworldonline.blogspot.com/2010/03/west-bank-and-east-jerusalem-searchable.html,"tag:blogger.com,1999:blog-116259103207720939.post-2117188942016221549"
Corpus Antiquitatum Aegyptiacarum Old Kingdom Volumes Online,http://ancientworldonline.blogspot.com/2012/07/corpus-antiquitatum-aegyptiacarum-old.html,"tag:blogger.com,1999:blog-116259103207720939.post-2999789868980525763"
MAGIS: Mediterranean Archaeology GIS,http://ancientworldonline.blogspot.com/2012/07/magis-mediterranean-archaeology-gis.html,"tag:blogger.com,1999:blog-116259103207720939.post-2272513373955288711"
Open Access Journal: CODEX – Revista de Estudos Clássicos,http://ancientworldonline.blogspot.com/2012/07/open-access-journal-codex-revista-de.html,"tag:blogger.com,1999:blog-116259103207720939.post-1621623466637026731"
Open Access Journal: Sociedad Española de Bizantinística Boletín,http://ancientworldonline.blogspot.com/2012/07/open-access-journal-sociedad-espanola.html,"tag:blogger.com,1999:blog-116259103207720939.post-8847560114391062460"
Papyrus of the Constitution of the Athenians,http://ancientworldonline.blogspot.com/2012/07/papyrus-of-constitution-of-athenians.html,"tag:blogger.com,1999:blog-116259103207720939.post-5392327713060657462"
Open Access Journal: Vjesnik Arheološkog muzeja u Zagrebu - Journal of the Zagreb Archaeological Museum,http://ancientworldonline.blogspot.com/2012/07/open-access-jpurnal-vjesnik-arheoloskog.html,"tag:blogger.com,1999:blog-116259103207720939.post-9222293135690947661"
Announcing the Pelagios widgets,http://ancientworldonline.blogspot.com/2012/07/announcing-pelagios-widgets.html,"tag:blogger.com,1999:blog-116259103207720939.post-6776792215078562330"
New Book from the Oriental Institute: Bismaya: Recovering the Lost City of Adab,http://ancientworldonline.blogspot.com/2012/07/new-book-from-oriental-institute.html,"tag:blogger.com,1999:blog-116259103207720939.post-7410402316412129331"
Chicago Demotic Dictionary: T,http://ancientworldonline.blogspot.com/2012/07/chicago-demotic-dictionary-t.html,"tag:blogger.com,1999:blog-116259103207720939.post-1333069255515076209"
Newly Online: Online Coins of the Roman Empire (OCRE),http://ancientworldonline.blogspot.com/2012/07/newly-online-online-coins-of-roman.html,"tag:blogger.com,1999:blog-116259103207720939.post-6827282773199624052"
Online Atlas archéologique de la Tunisie,http://ancientworldonline.blogspot.com/2012/07/online-atlas-archeologique-de-la-tunisie.html,"tag:blogger.com,1999:blog-116259103207720939.post-6155543080251842735"
Online Atlas archéologique de l'Algérie,http://ancientworldonline.blogspot.com/2012/07/online-atlas-archeologique-de-lalgerie.html,"tag:blogger.com,1999:blog-116259103207720939.post-8662611628771135121"
Open Access Journal: plekos: Periodicum OnLine zur Erforschung der KOmmunikationsstrukturen in der Spätantike,http://ancientworldonline.blogspot.com/2012/07/open-access-journal-plekos-periodicum.html,"tag:blogger.com,1999:blog-116259103207720939.post-7076263870278389411"
Rome’s World Online Supplement,http://ancientworldonline.blogspot.com/2012/07/romes-world-online-supplement.html,"tag:blogger.com,1999:blog-116259103207720939.post-2010937680683481159"
Open Access Journal: HIPHIL,http://ancientworldonline.blogspot.com/2012/07/open-access-journal-hiphil.html,"tag:blogger.com,1999:blog-116259103207720939.post-8044130477455434085"
Open Access Journal: Art & Cultural Heritage Law Newsletter,http://ancientworldonline.blogspot.com/2012/07/open-access-journal-art-cultural.html,"tag:blogger.com,1999:blog-116259103207720939.post-6152650409580320545"
International Dunhuang Project Papers,http://ancientworldonline.blogspot.com/2012/07/international-dunhuang-project-papers.html,"tag:blogger.com,1999:blog-116259103207720939.post-1794775582308532245"
Open Access Journal: IDP News,http://ancientworldonline.blogspot.com/2012/07/open-access-journal-idp-news.html,"tag:blogger.com,1999:blog-116259103207720939.post-5136498650510409597"
Hesperia Goes Open Access!,http://ancientworldonline.blogspot.com/2012/07/hesperia-goes-open-access.html,"tag:blogger.com,1999:blog-116259103207720939.post-8502554799693075831"
Dumbarton Oaks Resources for Syriac Studies,http://ancientworldonline.blogspot.com/2012/07/resources-for-syriac-studies.html,"tag:blogger.com,1999:blog-116259103207720939.post-1587289547026890940"
Open Access Journal: Communication on Contemporary Anthropology,http://ancientworldonline.blogspot.com/2012/07/open-access-journal-communication-on.html,"tag:blogger.com,1999:blog-116259103207720939.post-7205676517339599968"
Didymoi Ostraca Online,http://ancientworldonline.blogspot.com/2012/07/didymoi-ostraca-online.html,"tag:blogger.com,1999:blog-116259103207720939.post-2174054794682563643"
Online Exhibition Catalogue: Connections: Communication in Ancient Egypt,http://ancientworldonline.blogspot.com/2012/07/online-exhibition-catalogue-connections.html,"tag:blogger.com,1999:blog-116259103207720939.post-275608951492433960"
Ebla Digital Archives Update,http://ancientworldonline.blogspot.com/2012/07/ebla-digital-archives-update.html,"tag:blogger.com,1999:blog-116259103207720939.post-2676904577896681387"
Open Access Journal: Theological Studies,http://ancientworldonline.blogspot.com/2012/07/open-access-journal-theological-studies.html,"tag:blogger.com,1999:blog-116259103207720939.post-1951081787697621645"
Open Access Journal: Revue Numismatique,http://ancientworldonline.blogspot.com/2012/07/open-access-journal-revue-numismatique.html,"tag:blogger.com,1999:blog-116259103207720939.post-2809080792372293247"
Open Access Journal: E-Codices Newsletter,http://ancientworldonline.blogspot.com/2012/07/open-access-journal-e-codices-newsletter.html,"tag:blogger.com,1999:blog-116259103207720939.post-159520879299723537"
Open Access Journal: ARACHNION,http://ancientworldonline.blogspot.com/2012/07/open-access-jpurnal-arachnion.html,"tag:blogger.com,1999:blog-116259103207720939.post-4172615587830420486"
Open Access Journal: Princeton/Stanford Working Papers in Classics,http://ancientworldonline.blogspot.com/2012/07/open-access-journal-princetonstanford.html,"tag:blogger.com,1999:blog-116259103207720939.post-8071178566183267825"
Open Access Journal: Climate of the Past,http://ancientworldonline.blogspot.com/2012/07/open-access-journal-climate-of-past.html,"tag:blogger.com,1999:blog-116259103207720939.post-3680690997660186207"
Open Access Journal: Зборник Матице српске за класичне студије / Journal of Classical Studies,http://ancientworldonline.blogspot.com/2012/07/open-access-journal-journal-of.html,"tag:blogger.com,1999:blog-116259103207720939.post-5869811177713823213"
Classical Conference Calendar Online,http://ancientworldonline.blogspot.com/2012/07/classical-conference-calendar-online.html,"tag:blogger.com,1999:blog-116259103207720939.post-4487391734631701015"
Open Access Journal: Vexillum: The Undergraduate Journal of Classical and Medieval Studies,http://ancientworldonline.blogspot.com/2012/07/open-access-journal-vexillum.html,"tag:blogger.com,1999:blog-116259103207720939.post-2495287021287524945"
"Open Access Books at the Central Archaeological Library, New Delhi",http://ancientworldonline.blogspot.com/2012/07/open-access-books-at-central.html,"tag:blogger.com,1999:blog-116259103207720939.post-9117634502473937713"
Open Access Journal: Revista de Estudos Filosóficos e Históricos da Antiguidade,http://ancientworldonline.blogspot.com/2012/07/open-access-journal-revista-de-estudos.html,"tag:blogger.com,1999:blog-116259103207720939.post-2822500342295654668"
Open Access Journal: Revista de História Comparada,http://ancientworldonline.blogspot.com/2012/07/open-access-journal-revista-de-historia.html,"tag:blogger.com,1999:blog-116259103207720939.post-6343206711545534252"
Encyclopaedia Iranica Crowdsourcing Project,http://ancientworldonline.blogspot.com/2012/07/encyclopaedia-iranica-crowdsourcing.html,"tag:blogger.com,1999:blog-116259103207720939.post-7401198163149419852"
ARCHIBAB Update,http://ancientworldonline.blogspot.com/2012/07/archibab-update.html,"tag:blogger.com,1999:blog-116259103207720939.post-605257864684977503"
The Organization of the Pyramid Texts (2 vol. set) Online,http://ancientworldonline.blogspot.com/2012/07/the-organization-of-pyramid-texts-2-vol.html,"tag:blogger.com,1999:blog-116259103207720939.post-5712840941821776068"
Online Database of Ancient Art,http://ancientworldonline.blogspot.com/2012/07/online-database-of-ancient-art.html,"tag:blogger.com,1999:blog-116259103207720939.post-5249708013475536215"
New Data at Open Context: Kenan Tepe,http://ancientworldonline.blogspot.com/2012/07/new-data-at-open-context-kenan-tepe.html,"tag:blogger.com,1999:blog-116259103207720939.post-1474863194561993597"
Alpheios News,http://ancientworldonline.blogspot.com/2012/07/alpheios-news.html,"tag:blogger.com,1999:blog-116259103207720939.post-8800936142060610033"
Deir el-Medina Database,http://ancientworldonline.blogspot.com/2012/07/deir-el-medina-database_2.html,"tag:blogger.com,1999:blog-116259103207720939.post-1075889442157857139"
Open Access Journal: Myrtia: Revista de Filología Clásica,http://ancientworldonline.blogspot.com/2012/07/open-access-journal-myrtia-revista-de.html,"tag:blogger.com,1999:blog-116259103207720939.post-397855407562090974"
"Open Access Journal: Jewish Studies, an Internet Journal (JSIJ)",http://ancientworldonline.blogspot.com/2012/07/open-access-journal-jewish-studies.html,"tag:blogger.com,1999:blog-116259103207720939.post-3795489275904523629"
DataBases about Aegean Subjects,http://ancientworldonline.blogspot.com/2011/02/databases-about-aegean-subjects.html,"tag:blogger.com,1999:blog-116259103207720939.post-4420576643911620410"
Alphabetical List of Open Access Journals in Ancient Studies,http://ancientworldonline.blogspot.com/2012/07/alphabetical-list-of-open-access.html,"tag:blogger.com,1999:blog-116259103207720939.post-3838252078922381282"
Göttingen Register of Electronic Texts in Indian Languages,http://ancientworldonline.blogspot.com/2012/07/gottingen-register-of-electronic-texts.html,"tag:blogger.com,1999:blog-116259103207720939.post-4512951191951752483"
Open Access Corpus Medicorum Graecorum / Latinum,http://ancientworldonline.blogspot.com/2010/04/open-access-corpus-medicorum-graecorum.html,"tag:blogger.com,1999:blog-116259103207720939.post-2321916241517187422"
Nvmeri Innvmeri,http://ancientworldonline.blogspot.com/2012/06/nvmeri-innvmeri.html,"tag:blogger.com,1999:blog-116259103207720939.post-3183772434061240233"
Day of Archaeology 2012,http://ancientworldonline.blogspot.com/2012/06/day-of-archaeology-2012.html,"tag:blogger.com,1999:blog-116259103207720939.post-8317996703277505193"
Newly Open Access Journal: Studies in Mycenaean Inscriptions and Dialect,http://ancientworldonline.blogspot.com/2012/06/newly-open-access-journal-studies-in.html,"tag:blogger.com,1999:blog-116259103207720939.post-1551949810672532869"
PADIS: Palestine Archaeological Databank and Information System,http://ancientworldonline.blogspot.com/2011/08/padis-palestine-archaeological-databank.html,"tag:blogger.com,1999:blog-116259103207720939.post-8286465458177207795"
Open Access Journal: The Ancient History Bulletin Online Reviews,http://ancientworldonline.blogspot.com/2011/12/emerging-open-access-journal-ancient.html,"tag:blogger.com,1999:blog-116259103207720939.post-1515101959742679914"
Greco-Roman Prosopographies,http://ancientworldonline.blogspot.com/2012/06/greco-roman-prosopographies.html,"tag:blogger.com,1999:blog-116259103207720939.post-803183698390774639"
VMBA: Virtual Magic Bowl Archive,http://ancientworldonline.blogspot.com/2011/05/vmba-virtual-magic-bowl-archive.html,"tag:blogger.com,1999:blog-116259103207720939.post-6692136865343187115"
Inscriptiones Graecae in Croatia Repertae,http://ancientworldonline.blogspot.com/2012/06/inscriptiones-graecae-in-croatia.html,"tag:blogger.com,1999:blog-116259103207720939.post-1360213307765954333"
Open Access Journal: Journal on Computing and Cultural Heritage (JOCCH),http://ancientworldonline.blogspot.com/2012/06/open-access-journal-journal-on.html,"tag:blogger.com,1999:blog-116259103207720939.post-4227665827706460031"
Open Access (limited time) Issue of BASOR,http://ancientworldonline.blogspot.com/2012/06/open-access-limited-time-issue-of-basor.html,"tag:blogger.com,1999:blog-116259103207720939.post-1879299444216192089"
ClassicsTeaching.com,http://ancientworldonline.blogspot.com/2012/06/classicsteachingcom.html,"tag:blogger.com,1999:blog-116259103207720939.post-6109014345791918795"
Open Access Journal: Dionysus Ex Machina: Rivista annuale online di studi sul teatro antico,http://ancientworldonline.blogspot.com/2012/06/open-access-journal-dionysus-ex-machina.html,"tag:blogger.com,1999:blog-116259103207720939.post-3327962444259797983"
Online Genealogy of the Seleucids,http://ancientworldonline.blogspot.com/2012/06/online-genealogy-of-seleucids.html,"tag:blogger.com,1999:blog-116259103207720939.post-5941520045853359802"
Gregory Nagy Short Writings (2 volumes) Online,http://ancientworldonline.blogspot.com/2012/06/gregory-nagy-short-writings-2-volumes.html,"tag:blogger.com,1999:blog-116259103207720939.post-8508415554364431738"
Open Access Publications of La Sapienza Expedition to Palestine & Jordan,http://ancientworldonline.blogspot.com/2010/06/khirbet-al-batrawi-la-sapienza.html,"tag:blogger.com,1999:blog-116259103207720939.post-6891330928730583604"
Open Access Journal: Glyph Dwellers : Mayan historical linguistics,http://ancientworldonline.blogspot.com/2012/06/open-access-journal-glyph-dwellers.html,"tag:blogger.com,1999:blog-116259103207720939.post-5638328518889890837"
Open Access Journal: Open Journal of Philosophy,http://ancientworldonline.blogspot.com/2012/06/open-access-journal-open-journal-of.html,"tag:blogger.com,1999:blog-116259103207720939.post-3983922397474758803"
